school_id,school_id2,deptID,short_name,CTU Name,Total Members,Organizer,School Type,address,Zip,grade_cat,ES_Network,CTU Network,Geo Network,ward,Commissioner District,Congressional District,IL House,IL Senate,AREA_NUMBE,COMMUNITY,CommSide,planning zone
400071,400071,66471,PROVIDENCE ENGLEWOOD,,,,Charter,6515 S ASHLAND AVE,60636,ES,11,0,11,16,2,7,6,3,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610137,610137,25031,PRUSSING,Prussing Elem School,54,,Neighborhood,4650 N MENARD AVE,60630,ES,1,01B,1,45,12,5,19,10,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610138,610138,31211,PULASKI,Pulaski Comm. Academy,69,Tennille Evans,Neighborhood,2230 W MCLEAN AVE,60647,ES,6,06A,6,32,1,5,39,20,22,LOGAN SQUARE,North Side,Near N-Near W-Loop-BridgePort-Chinatown
610139,610139,25041,PULLMAN,Pullman Elem School,32,Lashawn Wallace,Neighborhood,11311 S FORRESTVILLE AVE,60628,ES,13,13B,13,9,4,2,34,17,50,PULLMAN,Far Southeast Side,Far South Side - Far East Side
610334,610334,46471,RABY HS,Raby School (Flower),37,Christopher Baehrend,Small,3545 W FULTON BLVD,60624,HS,5,015,15,28,1,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609941,609941,29111,RANDOLPH,Randolph Magnet School,32,Lashawn Wallace,Magnet,7316 S HOYNE AVE,60636,ES,11,11C,11,17,2,7,32,16,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610141,610141,25061,RAVENSWOOD,Ravenswood Elem School,47,Christopher Baehrend,Neighborhood,4332 N PAULINA ST,60613,ES,2,02B,2,47,12,5,13,7,6,LAKE VIEW,North Side,Ravenswood
610142,610142,25071,RAY,Ray Elem School,49,Jhoanna Maldonado,Neighborhood,5631 S KIMBARK AVE,60637,ES,9,09B,9,5,3,1,25,13,41,HYDE PARK,South Side,Bronzeville-Hyde Park-Woodlawn
610143,610143,25091,REAVIS,Reavis Elem School,31,James Cavallero,Neighborhood,834 E 50TH ST,60615,ES,9,09A,9,4,3,1,26,13,39,KENWOOD,South Side,Bronzeville-Hyde Park-Woodlawn
610144,610144,25101,REILLY,Reilly Elem School,51,Jhoanna Maldonado,Neighborhood,3650 W SCHOOL ST,60618,ES,4,04C,4,30,8,3,40,20,21,AVONDALE,North Side,Logan-Lincoln Park
610145,610145,25111,REINBERG,Reinberg Elem School,72,,Neighborhood,3425 N MAJOR AVE,60634,ES,1,01B,1,30,8,3,3,2,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610146,610146,25121,REVERE,Revere Elem School,22,Lashawn Wallace,Neighborhood,1010 E 72ND ST,60619,ES,12,12A,12,5,3,1,5,3,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
609682,609682,53051,RICHARDS HS,Richards Academy,36,Jhoanna Maldonado,Neighborhood,5009 S LAFLIN ST,60609,HS,8,016,16,20,7,7,6,3,61,NEW CITY,Southwest Side,McKinley Park
610588,610588,23381,RICHARDSON,Richardson Middle School,69,James Cavallero,Neighborhood,6018 S KARLOV AVE,60629,ES,10,10A,10,13,7,4,22,11,65,WEST LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610390,610390,45221,RICKOVER MILITARY HS,Rickover Naval Academy,37,James Cavallero,Military academy,5700 W BERTEAU AVE,60634,HS,1,02A,2,38,12,3,19,10,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610256,610256,26061,ROBINSON,Robinson Elem School,17,James Cavallero,Neighborhood,4225 S LAKE PARK AVE,60653,ES,9,09A,9,4,3,1,26,13,36,OAKLAND,South Side,Bronzeville-Hyde Park-Woodlawn
610147,610147,25141,ROGERS,Rogers Elem School,67,James Cavallero,Neighborhood,7345 N WASHTENAW AVE,60645,ES,2,02A,2,50,13,9,18,9,2,WEST RIDGE,Far North Side,Ravenswood
609728,609728,46271,ROOSEVELT HS,Roosevelt High School,96,James Cavallero,Neighborhood,3436 W WILSON AVE,60625,HS,1,014,14,33,12,3,40,20,14,ALBANY PARK,Far North Side,Saug-ReedDunning-AlbanyPk
400096,400096,66571,ROWE,,,,Charter,1424 N CLEAVER ST,60642,ES,6,0,6,1,12,5,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610308,610308,30121,RUDOLPH,Rudolph Learning Center,20,Tennille Evans,Special Education,1628 W WASHINGTON BLVD,60612,ES,6,06A,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610152,610152,25181,RUGGLES,Ruggles Elem School,32,Lashawn Wallace,Neighborhood,7831 S PRAIRIE AVE,60619,ES,12,12B,12,6,4,1,34,17,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
610125,610125,24931,RUIZ,Ruiz Elementary School,42,Linda Perales,Neighborhood,2410 S LEAVITT ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610153,610153,25191,RYDER,Ryder Elem School,47,Lashawn Wallace,Neighborhood,8716 S WALLACE ST,60620,ES,11,11B,11,21,4,1,31,16,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
610342,610342,29371,SABIN,Sabin Magnet School,33,Jhoanna Maldonado,Magnet,2216 W HIRSCH ST,60622,ES,5,05A,5,1,1,7,3,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
610586,610586,22631,SADLOWSKI,Sadlowski Elementary School,52,Lashawn Wallace,Neighborhood,3930 E 105TH ST,60617,ES,13,13B,13,10,4,2,25,13,52,EAST SIDE,Far Southeast Side,Far South Side - Far East Side
610572,610572,66011,SAFE ACHIEVE ES,,,,Alternative,7530 S SOUTH SHORE DR,60649,ES,12,0,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610573,610573,66012,SAFE ACHIEVE HS,,,,Alternative,7530 S SOUTH SHORE DR,60649,HS,12,0,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610250,610250,30101,SALAZAR,Salazar Blng Ed Ctr,30,Tennille Evans,Small,160 W WENDELL ST,60610,ES,6,06A,6,27,3,7,12,6,8,NEAR NORTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
610226,610226,26721,SANDOVAL,Sandoval Elem. School,59,Linda Perales,Neighborhood,5534 S SAINT LOUIS AVE,60629,ES,8,08A,8,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
610017,610017,29151,SAUCEDO,Saucedo Scholastic Academy,84,Linda Perales,Magnet,2850 W 24TH BLVD,60623,ES,7,07B,7,24,7,4,24,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610155,610155,25211,SAUGANASH,Sauganash Elem School,46,,Neighborhood,6040 N KILPATRICK AVE,60646,ES,1,01B,1,39,10,5,15,8,12,FOREST GLEN,Far North Side,Saug-ReedDunning-AlbanyPk
610157,610157,25231,SAWYER,Sawyer Elem School,84,Linda Perales,Neighborhood,5248 S SAWYER AVE,60632,ES,8,08A,8,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
610158,610158,29271,SAYRE,Sayre Language Academy,50,Tennille Evans,Neighborhood,1850 N NEWLAND AVE,60707,ES,3,03B,3,29,1,7,78,39,25,AUSTIN,West Side,Belmont-Austin
610159,610159,25241,SCAMMON,Scammon Elem School,55,,Neighborhood,4201 W HENDERSON ST,60641,ES,1,01B,1,30,8,3,40,20,16,IRVING PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610178,610178,25391,SCHMID,Schmid Elem School,25,Lashawn Wallace,Neighborhood,9755 S GREENWOOD AVE,60628,ES,12,12B,12,8,4,1,34,17,50,PULLMAN,Far Southeast Side,Chatham-South Shore
610165,610165,25291,SCHUBERT,Schubert Elem School,53,James Cavallero,Neighborhood,2727 N LONG AVE,60639,ES,3,03A,3,31,8,3,39,20,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
609729,609729,46281,SCHURZ HS,Schurz High School,120,Jhoanna Maldonado,Neighborhood,3601 N MILWAUKEE AVE,60641,HS,1,014,14,30,8,5,19,10,16,IRVING PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
609730,609730,47061,SENN HS,Senn High School,134,James Cavallero,Neighborhood,5900 N GLENWOOD AVE,60660,HS,2,014,14,48,10,9,14,7,77,EDGEWATER,Far North Side,Ravenswood
610167,610167,25301,SEWARD,Seward Elem School,45,Linda Perales,Neighborhood,4600 S HERMITAGE AVE,60609,ES,8,08B,8,15,7,4,24,12,61,NEW CITY,Southwest Side,McKinley Park
610081,610081,29201,SHERIDAN,"Sheridan, M. Academy",44,Tennille Evans,Magnet,533 W 27TH ST,60616,ES,6,06B,6,11,11,7,24,12,60,BRIDGEPORT,South Side,Near N-Near W-Loop-BridgePort-Chinatown
610172,610172,25341,SHERMAN,Sherman Elem School,29,Linda Perales,Neighborhood,1000 W 52ND ST,60609,ES,8,AUSL-S,8,20,2,7,6,3,61,NEW CITY,Southwest Side,McKinley Park
610173,610173,25351,SHERWOOD,Sherwood Elem School,27,Tennille Evans,Neighborhood,245 W 57TH ST,60621,ES,8,11A,11,20,2,7,5,3,68,ENGLEWOOD,Southwest Side,McKinley Park
610174,610174,25361,SHIELDS,Shields Elem School,49,Linda Perales,Neighborhood,4250 S ROCKWELL ST,60632,ES,8,08B,8,12,7,4,23,12,58,BRIGHTON PARK,Southwest Side,McKinley Park
610559,610559,27091,SHIELDS MIDDLE,Shields Middle School,37,Linda Perales,Neighborhood,2611 W 48TH ST,60632,ES,8,08B,8,15,7,4,1,1,58,BRIGHTON PARK,Southwest Side,McKinley Park
610175,610175,25371,SHOESMITH,Shoesmith Elem School,25,Jhoanna Maldonado,Neighborhood,1330 E 50TH ST,60615,ES,9,09B,9,4,3,2,25,13,39,KENWOOD,South Side,Bronzeville-Hyde Park-Woodlawn
610176,610176,25381,SHOOP,Shoop Academy,39,Lashawn Wallace,Neighborhood,11140 S BISHOP ST,60643,ES,13,13A,13,21,5,1,27,14,75,MORGAN PARK,Far Southwest Side,Far South Side - Far East Side
609692,609692,53061,SIMEON HS,Simeon Vocational High School,109,Lashawn Wallace,Career academy,8147 S VINCENNES AVE,60620,HS,11,017,17,6,4,1,31,16,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
609750,609750,49051,SIMPSON HS,Simpson Academy,16,Christopher Baehrend,Alternative,1321 S PAULINA ST,60608,HS,6,015,15,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610177,610177,29281,SKINNER,Skinner Classical West School,81,Tennille Evans,Classical,1260 W ADAMS ST,60607,ES,6,06B,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610534,610534,22591,SKINNER NORTH,Skinner North School,37,Linda Perales,Classical,640 W SCOTT ST,60610,ES,4,04B,4,27,3,7,9,5,8,NEAR NORTH SIDE,Central,Logan-Lincoln Park
609978,609978,23641,SMITH,"Smith, W. Elem School",32,Lashawn Wallace,Neighborhood,744 E 103RD ST,60628,ES,13,13A,13,8,4,1,34,17,50,PULLMAN,Far Southeast Side,Far South Side - Far East Side
610179,610179,25401,SMYSER,Smyser Elem School,63,James Cavallero,Neighborhood,4310 N MELVINA AVE,60634,ES,1,01A,1,38,12,3,19,10,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610180,610180,25411,SMYTH,"Smyth, J. Elem School",42,Tennille Evans,Magnet,1059 W 13TH ST,60608,ES,6,06B,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610383,610383,55171,SOCIAL JUSTICE HS,Social Justice High School,33,Christopher Baehrend,Small,3120 S KOSTNER AVE,60623,HS,7,015,15,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610182,610182,25431,SOLOMON,Solomon Elem School,37,James Cavallero,Neighborhood,6206 N HAMLIN AVE,60659,ES,1,01C,1,39,10,5,15,8,13,NORTH PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610543,610543,46101,SOLORIO HS,Solorio Academy High School,108,Christopher Baehrend,Neighborhood,5400 S ST LOUIS AVE,60632,HS,8,AUSL-S,15,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
610589,610589,23521,SOR JUANA,Sor Juana Classical,34,Linda Perales,Classical,4034 W 56TH ST,60629,ES,8,08A,8,13,7,4,22,11,62,WEST ELSDON,Southwest Side,McKinley Park
609990,609990,23751,SOUTH LOOP,South Loop Elem School,66,Tennille Evans,Regional gifted center,1601 S DEARBORN ST,60616,ES,6,06B,6,3,2,7,6,3,33,NEAR SOUTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
610530,610530,22251,SOUTH SHORE ES,South Shore Fine Arts Academy,28,Lashawn Wallace,Small,1415 E 70TH ST,60637,ES,12,12A,12,5,3,1,26,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610547,610547,46631,SOUTH SHORE INTL HS,South Shore Int'l Col. Prep.,49,Lashawn Wallace,Selective enrollment,1955 E 75TH ST,60649,HS,12,017,17,8,3,1,33,17,43,SOUTH SHORE,South Side,Chatham-South Shore
609745,609745,49031,SOUTHSIDE HS,Southside Occ. Academy,53,Lashawn Wallace,Special Education,7342 S HOYNE AVE,60636,HS,11,11C,11,17,2,7,32,16,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610183,610183,25441,SPENCER,Spencer Elem School,42,Jhoanna Maldonado,Neighborhood,214 N LAVERGNE AVE,60644,ES,3,03B,3,28,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
610184,610184,25451,SPRY ES,Spry Elem School,41,Linda Perales,Neighborhood,2400 S MARSHALL BLVD,60623,ES,7,07A,7,24,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610357,610357,46461,SPRY HS,Spry Comm Links H.S.,24,Christopher Baehrend,Neighborhood,2400 S MARSHALL BLVD,60623,HS,7,016,16,24,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610339,610339,26521,STAGG,Stagg Elem School,32,Tennille Evans,Neighborhood,7424 S MORGAN ST,60621,ES,11,AUSL-S,11,17,2,7,31,16,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
609732,609732,46291,STEINMETZ HS,Steinmetz High School,95,Jhoanna Maldonado,Neighborhood,3030 N MOBILE AVE,60634,HS,3,014,14,30,8,3,3,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
610548,610548,22711,STEM,STEM,34,Tennille Evans,Magnet,1522 W FILLMORE ST,60607,ES,6,06B,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610185,610185,25471,STEVENSON,Stevenson Elem School,97,Jhoanna Maldonado,Neighborhood,8010 S KOSTNER AVE,60652,ES,10,10B,10,18,11,4,32,16,70,ASHBURN,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610163,610163,30081,STOCK,"Stock, F. Elem School",29,James Cavallero,Neighborhood,7507 W BIRCHWOOD AVE,60631,ES,1,01A,1,41,9,9,20,10,9,EDISON PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610191,610191,29291,STONE,Stone Scholastic Academy,46,James Cavallero,Magnet,6239 N LEAVITT ST,60659,ES,2,02A,2,50,13,9,16,8,2,WEST RIDGE,Far North Side,Ravenswood
610192,610192,25521,STOWE,Stowe Elem School,58,Jhoanna Maldonado,Neighborhood,3444 W WABANSIA AVE,60647,ES,5,05A,5,26,8,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610405,610405,26881,SUDER,Suder Campus Montessori,48,Tennille Evans,Magnet,2022 W WASHINGTON BLVD,60612,ES,6,06A,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
609733,609733,46301,SULLIVAN HS,Sullivan High School,62,James Cavallero,Neighborhood,6631 N BOSWORTH AVE,60626,HS,2,014,14,49,13,9,14,7,1,ROGERS PARK,Far North Side,Ravenswood
610194,610194,31221,SUMNER,Sumner Elem School,25,Tennille Evans,Neighborhood,4320 W 5TH AVE,60624,ES,5,05B,5,24,2,7,10,5,26,WEST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610195,610195,25561,SUTHERLAND,Sutherland Elem School,46,Christopher Baehrend,Neighborhood,10015 S LEAVITT ST,60643,ES,10,10C,10,19,11,6,35,18,72,BEVERLY,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610196,610196,25571,SWIFT,Swift Elem School,51,James Cavallero,Neighborhood,5900 N WINTHROP AVE,60660,ES,2,02A,2,48,10,9,14,7,77,EDGEWATER,Far North Side,Ravenswood
609734,609734,46311,TAFT HS,Taft High School,302,James Cavallero,Neighborhood,6530 W BRYN MAWR AVE,60631,HS,1,014,14,41,10,5,20,10,10,NORWOOD PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610197,610197,25581,TALCOTT,Talcott Elem School,47,Tennille Evans,Neighborhood,1840 W OHIO ST,60622,ES,6,06A,6,36,2,7,4,2,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610249,610249,26781,TALMAN,Talman Comm. Elem. School,34,Linda Perales,Neighborhood,5450 S TALMAN AVE,60632,ES,8,08B,8,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
610279,610279,26281,TANNER,Tanner Elem School,27,Lashawn Wallace,Neighborhood,7350 S EVANS AVE,60619,ES,12,12A,12,6,3,1,32,16,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
610396,610396,26791,TARKINGTON,Tarkington Sch of Excellence,71,Christopher Baehrend,Neighborhood,3330 W 71ST ST,60629,ES,10,AUSL-S,10,17,11,4,32,16,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610198,610198,25591,TAYLOR,Taylor Elem School,38,Lashawn Wallace,Neighborhood,9912 S AVENUE H,60617,ES,13,13B,13,10,4,2,25,13,52,EAST SIDE,Far Southeast Side,Far South Side - Far East Side
609921,609921,23231,TELPOCHCALLI,Telpochcalli  Elem. School,29,Linda Perales,Neighborhood,2832 W 24TH BLVD,60623,ES,7,07B,7,24,7,4,24,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610504,610504,26891,THOMAS,Thomas Early Chld Ctr,22,Linda Perales,Neighborhood,3625 S HOYNE AVE,60609,ES,8,08B,8,12,7,4,1,1,59,MCKINLEY PARK,Southwest Side,McKinley Park
610200,610200,25601,THORP J,"Thorp, J. N. Elem School",32,Lashawn Wallace,Neighborhood,8914 S BUFFALO AVE,60617,ES,12,12B,12,10,4,2,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
610201,610201,29301,THORP O,"Thorp, O. A. Scholastic Acad",60,James Cavallero,Magnet,6024 W WARWICK AVE,60634,ES,1,01A,1,38,12,3,19,10,17,DUNNING,Northwest Side,Saug-ReedDunning-AlbanyPk
609735,609735,53121,TILDEN HS,Tilden High School,30,Christopher Baehrend,Neighborhood,4747 S UNION AVE,60609,HS,8,016,16,15,11,7,6,3,61,NEW CITY,Southwest Side,McKinley Park
610065,610065,24441,TILL,Till Math and Science Academy,32,Jhoanna Maldonado,Neighborhood,6543 S CHAMPLAIN AVE,60637,ES,9,09B,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
610202,610202,25621,TILTON,Tilton Elem School,31,Tennille Evans,Neighborhood,223 N KEELER AVE,60624,ES,5,05B,5,28,1,7,10,5,26,WEST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609773,609773,22031,TUBMAN,"Tubman, H Elem School",41,Jhoanna Maldonado,Neighborhood,2851 N SEMINARY AVE,60657,ES,4,04C,4,44,10,5,11,6,6,LAKE VIEW,North Side,Logan-Lincoln Park
609895,609895,29041,TURNER-DREW,Turner-Drew Language Academy,23,Lashawn Wallace,Magnet,9300 S PRINCETON AVE,60620,ES,11,11B,11,9,4,1,27,14,49,ROSELAND,Far Southeast Side,Englewood-Auburn Gresham
610206,610206,25661,TWAIN,Twain Elem School,69,James Cavallero,Neighborhood,5134 S LOTUS AVE,60638,ES,10,10A,10,23,11,4,1,1,56,GARFIELD RIDGE,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
400075,400075,66321,U OF C - DONOGHUE,,,,Charter,707 E 37TH ST,60653,ES,9,0,9,4,3,1,26,13,36,OAKLAND,South Side,Bronzeville-Hyde Park-Woodlawn
400076,400076,66111,U OF C - NKO,,,,Charter,1119 E 46TH ST,60653,ES,9,0,9,4,3,2,25,13,39,KENWOOD,South Side,Bronzeville-Hyde Park-Woodlawn
400077,400077,66112,U OF C - WOODLAWN HS,,,,Charter,6300 S UNIVERSITY AVE,60637,HS,9,0,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
610394,610394,26861,UPLIFT HS,UPLIFT Community School,29,Jhoanna Maldonado,Small,900 W WILSON AVE,60640,HS,2,014,14,46,10,9,13,7,3,UPTOWN,Far North Side,Ravenswood
400105,400105,66442,URBAN PREP - BRONZEVILLE HS,Urban Prep Bronzeville Campus,9,,Charter,521 E 35TH ST,60653,HS,9,CTUA2,9,4,3,1,26,13,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
400086,400086,66441,URBAN PREP - ENGLEWOOD HS,Urban Prep Englewood Campus,9,,Charter,6201 S STEWART AVE,60621,HS,11,CTUA2,11,20,2,7,5,3,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610207,610207,29311,VANDERPOEL,Vanderpoel Magnet School,20,Christopher Baehrend,Magnet,9510 S PROSPECT AVE,60643,ES,10,10C,10,19,11,1,35,18,72,BEVERLY,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
609766,609766,49081,VAUGHN HS,Vaughn Occ High School,40,James Cavallero,Special Education,4355 N LINDER AVE,60641,HS,1,014,14,45,12,3,19,10,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
609871,609871,26731,VICK,Vick Early Chld & Fam Center,33,Christopher Baehrend,Special Education,2554 W 113TH ST,60655,ES,10,10C,10,19,11,6,35,18,75,MORGAN PARK,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610596,610596,26931,VIRTUAL ACADEMY ES,Virtual Academy,69,,Magnet,1326 W 14TH ST,60608,ES,6,06A,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610597,610597,26931,VIRTUAL ACADEMY HS,Virtual Academy,69,,Magnet,1326 W 14TH ST,60608,HS,6,06A,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610209,610209,25681,VOLTA,Volta Elem School,59,James Cavallero,Neighborhood,4950 N AVERS AVE,60625,ES,1,01C,1,39,12,3,40,20,14,ALBANY PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610039,610039,24201,VON LINNE,Linne Elem School,54,Jhoanna Maldonado,Neighborhood,3221 N SACRAMENTO AVE,60618,ES,4,04C,4,33,12,3,40,20,21,AVONDALE,North Side,Logan-Lincoln Park
609737,609737,47081,VON STEUBEN HS,Von Steuben Metro High School,123,James Cavallero,Magnet,5039 N KIMBALL AVE,60625,HS,1,014,14,39,12,3,15,8,13,NORTH PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610366,610366,26621,WACKER,Wacker Elem School,22,Lashawn Wallace,Neighborhood,9746 S MORGAN ST,60643,ES,11,11B,11,21,5,1,27,14,73,WASHINGTON HEIGHTS,Far Southwest Side,Englewood-Auburn Gresham
610213,610213,25711,WADSWORTH,Wadsworth Elem School,35,Jhoanna Maldonado,Neighborhood,6650 S ELLIS AVE,60637,ES,9,09B,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
610216,610216,25731,WALSH,Walsh Elem School,31,Linda Perales,Neighborhood,2015 S PEORIA ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610217,610217,25751,WARD J,"Ward, J. Elem School",40,Tennille Evans,Neighborhood,2701 S SHIELDS AVE,60616,ES,6,06B,6,11,11,7,24,12,34,ARMOUR SQUARE,South Side,Near N-Near W-Loop-BridgePort-Chinatown
610133,610133,24991,WARD L,"Ward, L. Elem School",35,Jhoanna Maldonado,Neighborhood,646 N LAWNDALE AVE,60624,ES,5,05A,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610218,610218,25761,WARREN,Warren Elem School,18,Lashawn Wallace,Neighborhood,9239 S JEFFERY AVE,60617,ES,12,12B,12,7,4,1,25,13,48,CALUMET HEIGHTS,Far Southeast Side,Chatham-South Shore
610219,610219,25771,WASHINGTON G ES,"Washington, G. Elem School",50,Lashawn Wallace,Neighborhood,3611 E 114TH ST,60617,ES,13,13B,13,10,4,2,25,13,52,EAST SIDE,Far Southeast Side,Far South Side - Far East Side
610124,610124,24921,WASHINGTON H ES,"Washington, Harold Elem. Sch.",25,Lashawn Wallace,Neighborhood,9130 S UNIVERSITY AVE,60619,ES,12,12B,12,8,4,1,33,17,47,BURNSIDE,Far Southeast Side,Chatham-South Shore
609739,609739,46331,WASHINGTON HS,"Washington, G. High School",131,Lashawn Wallace,Neighborhood,3535 E 114TH ST,60617,HS,13,017,17,10,4,2,25,13,52,EAST SIDE,Far Southeast Side,Far South Side - Far East Side
610220,610220,25781,WATERS,Waters Elem School,46,Christopher Baehrend,Neighborhood,4540 N CAMPBELL AVE,60625,ES,2,02B,2,47,12,5,11,6,4,LINCOLN SQUARE,North Side,Ravenswood
610221,610221,25791,WEBSTER,Webster Elem School,29,Tennille Evans,Neighborhood,4055 W ARTHINGTON ST,60624,ES,5,05B,5,24,2,7,10,5,26,WEST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610110,610110,24811,WELLS ES,Wells Preparatory School,30,James Cavallero,Small,249 E 37TH ST,60653,ES,9,09A,9,3,3,1,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
609740,609740,51071,WELLS HS,Wells Comm Acad High School,41,Christopher Baehrend,Neighborhood,936 N ASHLAND AVE,60622,HS,6,015,15,1,2,7,4,2,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610223,610223,25811,WENTWORTH,Wentworth Elem School,42,Lashawn Wallace,Neighborhood,1340 W 71ST ST,60636,ES,11,11C,11,17,2,7,32,16,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610100,610100,24721,WEST PARK,West Park Acad Fine Arts & Tec,43,Jhoanna Maldonado,Neighborhood,1425 N TRIPP AVE,60651,ES,5,05A,5,36,8,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610542,610542,22381,WEST RIDGE,West Ridge Elementary School,55,James Cavallero,Neighborhood,6700 N WHIPPLE ST,60645,ES,2,02A,2,50,13,9,16,8,2,WEST RIDGE,Far North Side,Ravenswood
610300,610300,26381,WESTCOTT,Westcott Elem School,36,Lashawn Wallace,Neighborhood,409 W 80TH ST,60620,ES,11,11B,11,6,3,1,31,16,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
